Taxon,Longitude,Latitude,Country,ADM1_NAME,ADM2_NAME
coffee,-51.06249328,-23.85416478,Brazil,Parana,Tamarana
coffee,-50.72915992,-23.68749811,Brazil,Parana,Sao Jeronimo Da Serra
coffee,-50.68749326,-23.68749811,Brazil,Parana,Sao Jeronimo Da Serra
coffee,-50.60415992,-23.68749811,Brazil,Parana,Sao Jeronimo Da Serra
coffee,-51.43749329,-23.52083143,Brazil,Parana,Apucarana
coffee,-46.64582638,-22.81249806,Brazil,Sao Paulo,Tuiuti
coffee,-46.64582638,-22.72916472,Brazil,Sao Paulo,Monte Alegre Do Sul
coffee,-46.39582637,-22.68749805,Brazil,Minas Gerais,Toledo
coffee,-46.52082637,-22.47916471,Brazil,Minas Gerais,Monte Siao
coffee,-45.93749301,-22.43749804,Brazil,Minas Gerais,Estiva
coffee,-45.93749301,-22.27083137,Brazil,Minas Gerais,Pouso Alegre
coffee,-45.72915966,-22.27083137,Brazil,Minas Gerais,Santa Rita Do Sapucai
coffee,-46.22915969,-22.2291647,Brazil,Minas Gerais,Borda Da Mata
coffee,-45.97915968,-22.2291647,Brazil,Minas Gerais,Pouso Alegre
coffee,-45.64582633,-22.2291647,Brazil,Minas Gerais,Santa Rita Do Sapucai
coffee,-45.89582634,-22.18749803,Brazil,Minas Gerais,Pouso Alegre
coffee,-45.77082633,-22.18749803,Brazil,Minas Gerais,Sao Sebastiao Da Bela Vista
coffee,-45.52082632,-22.18749803,Brazil,Minas Gerais,Natercia
coffee,-46.52082637,-22.14583136,Brazil,Minas Gerais,Andradas
coffee,-46.77082638,-22.10416469,Brazil,Sao Paulo,Espirito Santo Do Pinhal
coffee,-46.64582638,-22.06249802,Brazil,Minas Gerais,Andradas
coffee,-45.89582634,-22.06249802,Brazil,Minas Gerais,Silvianopolis
coffee,-45.89582634,-22.02083135,Brazil,Minas Gerais,Silvianopolis
coffee,-45.93749301,-21.97916468,Brazil,Minas Gerais,Sao Joao Da Mata
coffee,-45.64582633,-21.97916468,Brazil,Minas Gerais,Sao Goncalo Do Sapucai
coffee,-45.64582633,-21.93749801,Brazil,Minas Gerais,Sao Goncalo Do Sapucai
coffee,-46.3541597,-21.89583135,Brazil,Minas Gerais,Caldas
coffee,-45.687493,-21.89583135,Brazil,Minas Gerais,Sao Goncalo Do Sapucai
coffee,-46.68749305,-21.77083134,Brazil,Sao Paulo,Sao Sebastiao Da Grama
coffee,-46.43749303,-21.77083134,Brazil,Minas Gerais,Pocos De Caldas
coffee,-46.39582637,-21.77083134,Brazil,Minas Gerais,Caldas
coffee,-46.72915972,-21.72916467,Brazil,Sao Paulo,Sao Sebastiao Da Grama
coffee,-46.85415972,-21.687498,Brazil,Sao Paulo,Sao Jose Do Rio Pardo
coffee,-46.60415971,-21.687498,Brazil,Minas Gerais,Pocos De Caldas
coffee,-45.43749298,-21.687498,Brazil,Minas Gerais,Monsenhor Paulo
coffee,-46.43749303,-21.64583133,Brazil,Minas Gerais,Botelhos
coffee,-45.47915965,-21.64583133,Brazil,Minas Gerais,Eloi Mendes
coffee,-45.39582631,-21.60416466,Brazil,Minas Gerais,Varginha
coffee,-44.22915959,-21.60416466,Brazil,Minas Gerais,Andrelandia
coffee,-46.39582637,-21.562498,Brazil,Minas Gerais,Cabo Verde
coffee,-46.18749302,-21.562498,Brazil,Minas Gerais,Serrania
coffee,-45.72915966,-21.562498,Brazil,Minas Gerais,Paraguacu
coffee,-45.39582631,-21.562498,Brazil,Minas Gerais,Varginha
coffee,-46.4791597,-21.52083133,Brazil,Minas Gerais,Cabo Verde
coffee,-45.97915968,-21.52083133,Brazil,Minas Gerais,Alfenas
coffee,-45.43749298,-21.52083133,Brazil,Minas Gerais,Varginha
coffee,-45.27082631,-21.52083133,Brazil,Minas Gerais,Carmo Da Cachoeira
coffee,-46.39582637,-21.47916466,Brazil,Minas Gerais,Cabo Verde
coffee,-45.97915968,-21.47916466,Brazil,Minas Gerais,Alfenas
coffee,-45.93749301,-21.47916466,Brazil,Minas Gerais,Alfenas
coffee,-45.27082631,-21.47916466,Brazil,Minas Gerais,Carmo Da Cachoeira
coffee,-45.97915968,-21.43749799,Brazil,Minas Gerais,Alfenas
coffee,-45.60415966,-21.43749799,Brazil,Minas Gerais,Tres Pontas
coffee,-45.72915966,-21.39583132,Brazil,Minas Gerais,Campos Gerais
coffee,-44.22915959,-21.39583132,Brazil,Minas Gerais,Madre De Deus De Minas
coffee,-46.77082638,-21.35416465,Brazil,Minas Gerais,Guaranesia
coffee,-46.31249303,-21.35416465,Brazil,Minas Gerais,Monte Belo
coffee,-46.14582635,-21.35416465,Brazil,Minas Gerais,Areado
coffee,-45.64582633,-21.35416465,Brazil,Minas Gerais,Tres Pontas
coffee,-45.52082632,-21.35416465,Brazil,Minas Gerais,Tres Pontas
coffee,-45.47915965,-21.35416465,Brazil,Minas Gerais,Tres Pontas
coffee,-44.27082625,-21.35416465,Brazil,Minas Gerais,Sao Joao Del Rei
coffee,-46.3541597,-21.31249798,Brazil,Minas Gerais,Monte Belo
coffee,-45.72915966,-21.31249798,Brazil,Minas Gerais,Campos Gerais
coffee,-44.18749292,-21.31249798,Brazil,Minas Gerais,Sao Joao Del Rei
coffee,-44.06249291,-21.31249798,Brazil,Minas Gerais,Sao Joao Del Rei
coffee,-45.812493,-21.27083131,Brazil,Minas Gerais,Campos Gerais
coffee,-45.77082633,-21.27083131,Brazil,Minas Gerais,Campos Gerais
coffee,-45.22915964,-21.27083131,Brazil,Minas Gerais,Nepomuceno
coffee,-44.22915959,-21.27083131,Brazil,Minas Gerais,Sao Joao Del Rei
coffee,-44.14582625,-21.27083131,Brazil,Minas Gerais,Sao Joao Del Rei
coffee,-47.06249307,-21.22916464,Brazil,Minas Gerais,Monte Santo De Minas
coffee,-46.27082636,-21.22916464,Brazil,Minas Gerais,Alterosa
coffee,-45.72915966,-21.22916464,Brazil,Minas Gerais,Campos Gerais
coffee,-44.22915959,-21.22916464,Brazil,Minas Gerais,Sao Joao Del Rei
coffee,-47.27082641,-21.18749798,Brazil,Sao Paulo,Cajuru
coffee,-46.22915969,-21.18749798,Brazil,Minas Gerais,Alterosa
coffee,-45.687493,-21.18749798,Brazil,Minas Gerais,Campos Gerais
coffee,-45.52082632,-21.18749798,Brazil,Minas Gerais,Coqueiral
coffee,-47.18749307,-21.14583131,Brazil,Sao Paulo,Santo Antonio Da Alegria
coffee,-46.97915973,-21.14583131,Brazil,Minas Gerais,Monte Santo De Minas
coffee,-45.77082633,-21.14583131,Brazil,Minas Gerais,Campo Do Meio
coffee,-43.60415955,-21.14583131,Brazil,Minas Gerais,Desterro Do Melo
coffee,-43.56249288,-21.14583131,Brazil,Minas Gerais,Desterro Do Melo
coffee,-47.1458264,-21.10416464,Brazil,Sao Paulo,Santo Antonio Da Alegria
coffee,-45.687493,-21.10416464,Brazil,Minas Gerais,Boa Esperanca
coffee,-43.85415957,-21.10416464,Brazil,Minas Gerais,Ressaquinha
coffee,-43.31249287,-21.10416464,Brazil,Minas Gerais,Merces
coffee,-47.22915974,-21.06249797,Brazil,Sao Paulo,Santo Antonio Da Alegria
coffee,-46.60415971,-21.06249797,Brazil,Minas Gerais,Sao Pedro Da Uniao
coffee,-46.27082636,-21.06249797,Brazil,Minas Gerais,Conceicao Da Aparecida
coffee,-46.89582639,-21.0208313,Brazil,Minas Gerais,Sao Sebastiao Do Paraiso
coffee,-46.60415971,-21.0208313,Brazil,Minas Gerais,Bom Jesus Da Penha
coffee,-46.52082637,-21.0208313,Brazil,Minas Gerais,Bom Jesus Da Penha
coffee,-45.93749301,-21.0208313,Brazil,Minas Gerais,Carmo Do Rio Claro
coffee,-46.39582637,-20.97916463,Brazil,Minas Gerais,Alpinopolis
coffee,-45.18749297,-20.97916463,Brazil,Minas Gerais,Campo Belo
coffee,-47.56249309,-20.93749796,Brazil,Sao Paulo,Batatais
coffee,-46.97915973,-20.93749796,Brazil,Minas Gerais,Sao Sebastiao Do Paraiso
coffee,-46.22915969,-20.93749796,Brazil,Minas Gerais,Carmo Do Rio Claro
coffee,-42.93749285,-20.93749796,Brazil,Minas Gerais,Visconde Do Rio Branco
coffee,-45.52082632,-20.89583129,Brazil,Minas Gerais,Cristais
coffee,-42.43749283,-20.89583129,Brazil,Minas Gerais,Miradouro
coffee,-47.6874931,-20.85416463,Brazil,Sao Paulo,Batatais
coffee,-46.85415972,-20.85416463,Brazil,Minas Gerais,Pratapolis
coffee,-46.52082637,-20.85416463,Brazil,Minas Gerais,Passos
coffee,-45.43749298,-20.85416463,Brazil,Minas Gerais,Cristais
coffee,-46.4791597,-20.77083129,Brazil,Minas Gerais,Passos
coffee,-46.10415968,-20.77083129,Brazil,Minas Gerais,Guape
coffee,-45.77082633,-20.77083129,Brazil,Minas Gerais,Guape
coffee,-45.02082629,-20.77083129,Brazil,Minas Gerais,Sao Francisco De Paula
coffee,-46.4791597,-20.72916462,Brazil,Minas Gerais,Passos
coffee,-46.31249303,-20.68749795,Brazil,Minas Gerais,Sao Jose Da Barra
coffee,-46.06249301,-20.68749795,Brazil,Minas Gerais,Capitolio
coffee,-43.77082623,-20.68749795,Brazil,Minas Gerais,Conselheiro Lafaiete
coffee,-41.77082612,-20.68749795,Brazil,Espirito Santo,Guacui
coffee,-46.31249303,-20.64583128,Brazil,Minas Gerais,Sao Joao Batista Do Gloria
coffee,-46.27082636,-20.64583128,Brazil,Minas Gerais,Capitolio
coffee,-46.14582635,-20.64583128,Brazil,Minas Gerais,Capitolio
coffee,-45.687493,-20.64583128,Brazil,Minas Gerais,Formiga
coffee,-47.56249309,-20.60416461,Brazil,Sao Paulo,Sao Jose Da Bela Vista
coffee,-47.47915976,-20.60416461,Brazil,Sao Paulo,Restinga
coffee,-46.39582637,-20.60416461,Brazil,Minas Gerais,Sao Joao Batista Do Gloria
coffee,-46.10415968,-20.60416461,Brazil,Minas Gerais,Capitolio
coffee,-45.85415967,-20.60416461,Brazil,Minas Gerais,Pimenta
coffee,-45.43749298,-20.60416461,Brazil,Minas Gerais,Formiga
coffee,-47.0208264,-20.56249794,Brazil,Minas Gerais,Cassia
coffee,-46.22915969,-20.56249794,Brazil,Minas Gerais,Capitolio
coffee,-46.14582635,-20.56249794,Brazil,Minas Gerais,Piui
coffee,-44.97915962,-20.56249794,Brazil,Minas Gerais,Carmo Da Mata
coffee,-43.56249288,-20.56249794,Brazil,Minas Gerais,Ouro Preto
coffee,-43.2708262,-20.56249794,Brazil,Minas Gerais,Piranga
coffee,-41.85415946,-20.56249794,Brazil,Minas Gerais,Espera Feliz
coffee,32.64584442,-20.56249794,Mozambique,Manica,Mossurize
coffee,-47.47915976,-20.52083127,Brazil,Sao Paulo,Franca
coffee,-47.22915974,-20.52083127,Brazil,Sao Paulo,Franca
coffee,-46.3541597,-20.52083127,Brazil,Minas Gerais,Vargem Bonita
coffee,-46.02082635,-20.52083127,Brazil,Minas Gerais,Piui
coffee,-45.97915968,-20.52083127,Brazil,Minas Gerais,Piui
coffee,-42.18749281,-20.52083127,Brazil,Minas Gerais,Orizania
coffee,-47.52082642,-20.47916461,Brazil,Sao Paulo,Ribeirao Corrente
coffee,-47.31249308,-20.47916461,Brazil,Sao Paulo,Franca
coffee,-45.52082632,-20.47916461,Brazil,Minas Gerais,Corrego Fundo
coffee,-45.35415964,-20.47916461,Brazil,Minas Gerais,Formiga
coffee,-45.31249298,-20.47916461,Brazil,Minas Gerais,Formiga
coffee,32.47917775,-20.47916461,Zimbabwe,Manicaland,Chipinge
coffee,-47.60415976,-20.43749794,Brazil,Sao Paulo,Ribeirao Corrente
coffee,-47.0208264,-20.43749794,Brazil,Minas Gerais,Ibiraci
coffee,-46.4791597,-20.43749794,Brazil,Minas Gerais,Delfinopolis
coffee,-45.89582634,-20.43749794,Brazil,Minas Gerais,Piui
coffee,-42.14582614,-20.39583127,Brazil,Minas Gerais,Sao Joao Do Manhuacu
coffee,-42.10415947,-20.39583127,Brazil,Minas Gerais,Luisburgo
coffee,32.64584442,-20.39583127,Zimbabwe,Manicaland,Chipinge
coffee,32.72917776,-20.39583127,Zimbabwe,Manicaland,Chipinge
coffee,-47.18749307,-20.3541646,Brazil,Minas Gerais,Ibiraci
coffee,-45.47915965,-20.3541646,Brazil,Minas Gerais,Formiga
coffee,-42.22915948,-20.3541646,Brazil,Minas Gerais,Santa Margarida
coffee,-42.10415947,-20.3541646,Brazil,Minas Gerais,Sao Joao Do Manhuacu
coffee,-42.22915948,-20.31249793,Brazil,Minas Gerais,Matipo
coffee,-41.68749279,-20.31249793,Brazil,Espirito Santo,Irupi
coffee,32.56251109,-20.31249793,Zimbabwe,Manicaland,Chipinge
coffee,32.68751109,-20.31249793,Zimbabwe,Manicaland,Chipinge
coffee,32.77084443,-20.31249793,Zimbabwe,Manicaland,Chipinge
coffee,32.85417777,-20.31249793,Mozambique,Manica,Mossurize
coffee,-46.64582638,-20.27083126,Brazil,Minas Gerais,Sao Roque De Minas
coffee,-42.22915948,-20.27083126,Brazil,Minas Gerais,Caputira
coffee,-42.18749281,-20.27083126,Brazil,Minas Gerais,Manhuacu
coffee,32.56251109,-20.27083126,Zimbabwe,Manicaland,Chipinge
coffee,32.60417776,-20.27083126,Zimbabwe,Manicaland,Chipinge
coffee,32.64584442,-20.27083126,Zimbabwe,Manicaland,Chipinge
coffee,32.77084443,-20.27083126,Zimbabwe,Manicaland,Chipinge
coffee,-47.64582643,-20.22916459,Brazil,Sao Paulo,Buritizal
coffee,-47.47915976,-20.22916459,Brazil,Sao Paulo,Pedregulho
coffee,-46.3541597,-20.22916459,Brazil,Minas Gerais,Sao Roque De Minas
coffee,-45.22915964,-20.22916459,Brazil,Minas Gerais,Pedra Do Indaia
coffee,32.77084443,-20.22916459,Zimbabwe,Manicaland,Chipinge
coffee,32.85417777,-20.22916459,Mozambique,Manica,Mossurize
coffee,-47.39582642,-20.18749792,Brazil,Sao Paulo,Pedregulho
coffee,-46.93749306,-20.18749792,Brazil,Minas Gerais,Delfinopolis
coffee,-46.18749302,-20.18749792,Brazil,Minas Gerais,Bambui
coffee,-45.1458263,-20.18749792,Brazil,Minas Gerais,Sao Sebastiao Do Oeste
coffee,-45.02082629,-20.18749792,Brazil,Minas Gerais,Sao Sebastiao Do Oeste
coffee,32.68751109,-20.18749792,Zimbabwe,Manicaland,Chipinge
coffee,32.72917776,-20.18749792,Zimbabwe,Manicaland,Chipinge
coffee,32.8125111,-20.18749792,Zimbabwe,Manicaland,Chipinge
coffee,32.77084443,-20.14583126,Zimbabwe,Manicaland,Chipinge
coffee,32.8125111,-20.14583126,Zimbabwe,Manicaland,Chipinge
coffee,32.89584444,-20.14583126,Mozambique,Manica,Mossurize
coffee,-46.4791597,-20.14583125,Brazil,Minas Gerais,Sao Roque De Minas
coffee,-42.06249281,-20.14583125,Brazil,Minas Gerais,Simonesia
coffee,-40.97915942,-20.14583125,Brazil,Espirito Santo,Santa Maria De Jetiba
coffee,-40.85415941,-20.14583125,Brazil,Espirito Santo,Santa Maria De Jetiba
coffee,-46.85415972,-20.10416459,Brazil,Minas Gerais,Sacramento
coffee,-46.81249305,-20.10416459,Brazil,Minas Gerais,Sao Roque De Minas
coffee,-46.64582638,-20.10416459,Brazil,Minas Gerais,Sao Roque De Minas
coffee,-46.56249304,-20.10416459,Brazil,Minas Gerais,Sao Roque De Minas
coffee,-46.3541597,-20.10416459,Brazil,Minas Gerais,Sao Roque De Minas
coffee,-46.18749302,-20.10416459,Brazil,Minas Gerais,Medeiros
coffee,-40.97915942,-20.10416459,Brazil,Espirito Santo,Afonso Claudio
coffee,-40.85415941,-20.10416459,Brazil,Espirito Santo,Santa Maria De Jetiba
coffee,32.56251109,-20.10416459,Zimbabwe,Manicaland,Chipinge
coffee,32.68751109,-20.10416459,Zimbabwe,Manicaland,Chipinge
coffee,-42.18749281,-20.06249792,Brazil,Minas Gerais,Manhuacu
coffee,-40.81249274,-20.06249792,Brazil,Espirito Santo,Santa Maria De Jetiba
coffee,-47.0208264,-20.02083125,Brazil,Minas Gerais,Sacramento
coffee,-46.77082638,-20.02083125,Brazil,Minas Gerais,Tapira
coffee,-42.10415947,-20.02083125,Brazil,Minas Gerais,Simonesia
coffee,32.77084443,-20.02083125,Zimbabwe,Manicaland,Chimanimani
coffee,-46.72915972,-19.97916458,Brazil,Minas Gerais,Tapira
coffee,32.85417777,-19.97916458,Zimbabwe,Manicaland,Chimanimani
coffee,-40.64582607,-19.93749791,Brazil,Espirito Santo,Santa Teresa
coffee,-46.18749302,-19.85416457,Brazil,Minas Gerais,Tapirai
coffee,-41.9374928,-19.85416457,Brazil,Minas Gerais,Caratinga
coffee,-47.1458264,-19.8124979,Brazil,Minas Gerais,Sacramento
coffee,-42.06249281,-19.8124979,Brazil,Minas Gerais,Caratinga
coffee,32.93751111,-19.8124979,Zimbabwe,Manicaland,Chimanimani
coffee,-46.64582638,-19.77083124,Brazil,Minas Gerais,Ibia
coffee,-46.31249303,-19.77083124,Brazil,Minas Gerais,Pratinha
coffee,32.97917778,-19.77083124,Zimbabwe,Manicaland,Chimanimani
coffee,-46.64582638,-19.72916457,Brazil,Minas Gerais,Ibia
coffee,-46.31249303,-19.72916457,Brazil,Minas Gerais,Pratinha
coffee,-46.22915969,-19.72916457,Brazil,Minas Gerais,Campos Altos
coffee,32.89584444,-19.72916457,Zimbabwe,Manicaland,Chimanimani
coffee,-47.22915974,-19.6874979,Brazil,Minas Gerais,Sacramento
coffee,-46.85415972,-19.6874979,Brazil,Minas Gerais,Araxa
coffee,-46.77082638,-19.6874979,Brazil,Minas Gerais,Ibia
coffee,-46.31249303,-19.6874979,Brazil,Minas Gerais,Pratinha
coffee,-46.18749302,-19.6874979,Brazil,Minas Gerais,Campos Altos
coffee,-47.35415975,-19.64583123,Brazil,Minas Gerais,Perdizes
coffee,-47.10415974,-19.64583123,Brazil,Minas Gerais,Araxa
coffee,-47.06249307,-19.64583123,Brazil,Minas Gerais,Araxa
coffee,-46.43749303,-19.64583123,Brazil,Minas Gerais,Ibia
coffee,-46.3541597,-19.64583123,Brazil,Minas Gerais,Pratinha
coffee,-46.14582635,-19.64583123,Brazil,Minas Gerais,Campos Altos
coffee,-47.39582642,-19.60416456,Brazil,Minas Gerais,Perdizes
coffee,-46.85415972,-19.60416456,Brazil,Minas Gerais,Araxa
coffee,-47.0208264,-19.56249789,Brazil,Minas Gerais,Araxa
coffee,-46.89582639,-19.56249789,Brazil,Minas Gerais,Araxa
coffee,-47.60415976,-19.52083122,Brazil,Minas Gerais,Sacramento
coffee,-41.9374928,-19.47916455,Brazil,Minas Gerais,Inhapim
coffee,-47.22915974,-19.43749788,Brazil,Minas Gerais,Perdizes
coffee,-47.1458264,-19.43749788,Brazil,Minas Gerais,Perdizes
coffee,-46.43749303,-19.43749788,Brazil,Minas Gerais,Ibia
coffee,-46.64582638,-19.39583122,Brazil,Minas Gerais,Ibia
coffee,-45.97915968,-19.39583122,Brazil,Minas Gerais,Sao Gotardo
coffee,-46.77082638,-19.35416455,Brazil,Minas Gerais,Ibia
coffee,-46.06249301,-19.35416455,Brazil,Minas Gerais,Sao Gotardo
coffee,-47.0208264,-19.31249788,Brazil,Minas Gerais,Perdizes
coffee,-41.60415945,-19.31249788,Brazil,Minas Gerais,Alvarenga
coffee,-47.81249311,-19.27083121,Brazil,Minas Gerais,Uberaba
coffee,-46.81249305,-19.27083121,Brazil,Minas Gerais,Serra Do Salitre
coffee,-46.22915969,-19.27083121,Brazil,Minas Gerais,Rio Paranaiba
coffee,-46.18749302,-19.27083121,Brazil,Minas Gerais,Rio Paranaiba
coffee,32.8125111,-19.27083121,Zimbabwe,Manicaland,Mutare
coffee,-48.02082645,-19.22916454,Brazil,Minas Gerais,Uberlandia
coffee,-48.02082645,-19.18749787,Brazil,Minas Gerais,Uberlandia
coffee,-47.72915977,-19.18749787,Brazil,Minas Gerais,Nova Ponte
coffee,-47.43749309,-19.18749787,Brazil,Minas Gerais,Pedrinopolis
coffee,-46.85415972,-19.18749787,Brazil,Minas Gerais,Serra Do Salitre
coffee,-46.52082637,-19.18749787,Brazil,Minas Gerais,Rio Paranaiba
coffee,-46.3541597,-19.18749787,Brazil,Minas Gerais,Rio Paranaiba
coffee,-48.18749313,-19.10416453,Brazil,Minas Gerais,Uberlandia
coffee,-47.47915976,-19.10416453,Brazil,Minas Gerais,Irai De Minas
coffee,-46.97915973,-19.10416453,Brazil,Minas Gerais,Patrocinio
coffee,-46.68749305,-19.10416453,Brazil,Minas Gerais,Serra Do Salitre
coffee,-46.52082637,-19.10416453,Brazil,Minas Gerais,Serra Do Salitre
coffee,32.60417776,-19.10416453,Zimbabwe,Manicaland,Mutare
coffee,32.8125111,-19.10416453,Zimbabwe,Manicaland,Mutare
coffee,32.72917776,-19.06249787,Zimbabwe,Manicaland,Mutare
coffee,32.77084443,-19.06249787,Zimbabwe,Manicaland,Mutare
coffee,-47.56249309,-19.06249786,Brazil,Minas Gerais,Irai De Minas
coffee,-48.22915979,-18.97916453,Brazil,Minas Gerais,Uberlandia
coffee,-47.52082642,-18.97916453,Brazil,Minas Gerais,Romaria
coffee,-47.43749309,-18.97916453,Brazil,Minas Gerais,Irai De Minas
coffee,-47.06249307,-18.97916453,Brazil,Minas Gerais,Patrocinio
coffee,-46.97915973,-18.97916453,Brazil,Minas Gerais,Patrocinio
coffee,-46.43749303,-18.93749786,Brazil,Minas Gerais,Carmo Do Paranaiba
coffee,-47.93749311,-18.89583119,Brazil,Minas Gerais,Indianopolis
coffee,-47.47915976,-18.89583119,Brazil,Minas Gerais,Romaria
coffee,-47.1458264,-18.89583119,Brazil,Minas Gerais,Patrocinio
coffee,-47.06249307,-18.89583119,Brazil,Minas Gerais,Patrocinio
coffee,-47.0208264,-18.89583119,Brazil,Minas Gerais,Patrocinio
coffee,-48.31249313,-18.85416452,Brazil,Minas Gerais,Uberlandia
coffee,-47.77082644,-18.85416452,Brazil,Minas Gerais,Indianopolis
coffee,-46.4791597,-18.85416452,Brazil,Minas Gerais,Lagoa Formosa
coffee,-46.02082635,-18.85416452,Brazil,Minas Gerais,Carmo Do Paranaiba
coffee,33.02084444,-18.85416452,Mozambique,Manica,Manica
coffee,-48.3541598,-18.81249785,Brazil,Minas Gerais,Uberlandia
coffee,-47.97915978,-18.81249785,Brazil,Minas Gerais,Araguari
coffee,-47.39582642,-18.81249785,Brazil,Minas Gerais,Monte Carmelo
coffee,-46.72915972,-18.81249785,Brazil,Minas Gerais,Guimarania
coffee,-47.64582643,-18.77083118,Brazil,Minas Gerais,Estrela Do Sul
coffee,-46.93749306,-18.77083118,Brazil,Minas Gerais,Patrocinio
coffee,-46.10415968,-18.77083118,Brazil,Minas Gerais,Lagoa Formosa
coffee,-48.39582647,-18.72916451,Brazil,Minas Gerais,Uberlandia
coffee,-48.10415979,-18.72916451,Brazil,Minas Gerais,Araguari
coffee,-47.43749309,-18.72916451,Brazil,Minas Gerais,Monte Carmelo
coffee,-47.06249307,-18.72916451,Brazil,Minas Gerais,Patrocinio
coffee,-46.85415972,-18.72916451,Brazil,Minas Gerais,Guimarania
coffee,-46.56249304,-18.72916451,Brazil,Minas Gerais,Patos De Minas
coffee,-46.52082637,-18.72916451,Brazil,Minas Gerais,Lagoa Formosa
coffee,-46.3541597,-18.72916451,Brazil,Minas Gerais,Lagoa Formosa
coffee,-48.18749313,-18.68749785,Brazil,Minas Gerais,Araguari
coffee,-48.06249312,-18.68749785,Brazil,Minas Gerais,Araguari
coffee,-47.93749311,-18.68749785,Brazil,Minas Gerais,Araguari
coffee,-47.60415976,-18.68749785,Brazil,Minas Gerais,Estrela Do Sul
coffee,-47.06249307,-18.68749785,Brazil,Minas Gerais,Coromandel
coffee,-46.43749303,-18.68749785,Brazil,Minas Gerais,Lagoa Formosa
coffee,-48.06249312,-18.64583118,Brazil,Minas Gerais,Araguari
coffee,-47.31249308,-18.64583118,Brazil,Minas Gerais,Coromandel
coffee,-47.27082641,-18.64583118,Brazil,Minas Gerais,Coromandel
coffee,-46.39582637,-18.64583118,Brazil,Minas Gerais,Lagoa Formosa
coffee,-46.18749302,-18.64583118,Brazil,Minas Gerais,Patos De Minas
coffee,32.89584444,-18.64583118,Zimbabwe,Manicaland,Mutasa
coffee,32.97917778,-18.64583118,Mozambique,Manica,Manica
coffee,-48.81249316,-18.60416451,Brazil,Minas Gerais,Tupaciguara
coffee,-48.18749313,-18.60416451,Brazil,Minas Gerais,Araguari
coffee,-47.27082641,-18.60416451,Brazil,Minas Gerais,Coromandel
coffee,-46.43749303,-18.60416451,Brazil,Minas Gerais,Patos De Minas
coffee,-46.31249303,-18.60416451,Brazil,Minas Gerais,Patos De Minas
coffee,32.85417777,-18.60416451,Zimbabwe,Manicaland,Mutasa
coffee,-48.85415983,-18.56249784,Brazil,Minas Gerais,Tupaciguara
coffee,-48.22915979,-18.56249784,Brazil,Minas Gerais,Araguari
coffee,32.56251109,-18.56249784,Zimbabwe,Manicaland,Mutasa
coffee,32.89584444,-18.56249784,Mozambique,Manica,Manica
coffee,32.97917778,-18.56249784,Mozambique,Manica,Manica
coffee,-48.8958265,-18.52083117,Brazil,Minas Gerais,Tupaciguara
coffee,-48.18749313,-18.52083117,Brazil,Minas Gerais,Araguari
coffee,-47.22915974,-18.52083117,Brazil,Minas Gerais,Coromandel
coffee,-46.10415968,-18.52083117,Brazil,Minas Gerais,Varjao De Minas
coffee,33.02084444,-18.52083117,Mozambique,Manica,Manica
coffee,-46.27082636,-18.4791645,Brazil,Minas Gerais,Presidente Olegario
coffee,32.8125111,-18.4791645,Zimbabwe,Manicaland,Mutasa
coffee,-46.56249304,-18.43749783,Brazil,Minas Gerais,Patos De Minas
coffee,-46.52082637,-18.43749783,Brazil,Minas Gerais,Presidente Olegario
coffee,-46.27082636,-18.43749783,Brazil,Minas Gerais,Presidente Olegario
coffee,32.8125111,-18.43749783,Zimbabwe,Manicaland,Nyanga
coffee,-46.72915972,-18.39583116,Brazil,Minas Gerais,Patos De Minas
coffee,-46.68749305,-18.39583116,Brazil,Minas Gerais,Patos De Minas
coffee,32.85417777,-18.39583116,Zimbabwe,Manicaland,Nyanga
coffee,32.97917778,-18.39583116,Zimbabwe,Manicaland,Mutasa
coffee,32.93751111,-18.3541645,Zimbabwe,Manicaland,Mutasa
coffee,33.06251111,-18.3541645,Mozambique,Manica,Manica
coffee,33.10417778,-18.3541645,Mozambique,Manica,Barue
coffee,-47.39582642,-18.31249783,Brazil,Minas Gerais,Abadia Dos Dourados
coffee,-47.1458264,-18.31249783,Brazil,Minas Gerais,Coromandel
coffee,-46.4791597,-18.31249783,Brazil,Minas Gerais,Presidente Olegario
coffee,33.02084444,-18.31249783,Mozambique,Manica,Barue
coffee,32.02084439,-18.27083116,Zimbabwe,Manicaland,Makoni
coffee,32.97917778,-18.27083116,Zimbabwe,Manicaland,Mutasa
coffee,33.02084444,-18.27083116,Mozambique,Manica,Barue
coffee,32.97917778,-18.22916449,Zimbabwe,Manicaland,Nyanga
coffee,33.06251111,-18.18749782,Mozambique,Manica,Barue
coffee,-47.18749307,-17.97916448,Brazil,Minas Gerais,Coromandel
coffee,-42.39582616,-17.8124978,Brazil,Minas Gerais,Agua Boa
coffee,-42.52082616,-17.72916446,Brazil,Minas Gerais,Capelinha
coffee,-42.64582617,-17.60416446,Brazil,Minas Gerais,Capelinha
coffee,-42.56249283,-17.60416446,Brazil,Minas Gerais,Veredinha
coffee,-42.52082616,-17.56249779,Brazil,Minas Gerais,Capelinha
coffee,-42.43749283,-17.56249779,Brazil,Minas Gerais,Minas Novas
coffee,-42.35415949,-17.56249779,Brazil,Minas Gerais,Minas Novas
coffee,-43.39582621,-17.39583111,Brazil,Minas Gerais,Olhos-d'agua
